"id","imdb_id","popularity","budget","revenue","original_title","cast","homepage","director","tagline","keywords","overview","runtime","genres","production_companies","release_date","vote_count","vote_average","release_year","budget_adj","revenue_adj"
82618,"tt1817676",0.494655,5e+06,0,"Girl in Progress","Eva Mendes|Matthew Modine|Landon Liboiron|Patricia Arquette|Raini Rodriguez","http://www.girlinprogressmovie.com/","Patricia Riggen","A tale of acting up, acting out, and acting your age.","latina|coming of age|mother daughter relationship|teenage girl|single mother","As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.",93,"Comedy","Pantelion Films","5/11/2012",29,5.3,2012,4748721.407,0
82618,"tt1817676",0.494655,5e+06,0,"Girl in Progress","Eva Mendes|Matthew Modine|Landon Liboiron|Patricia Arquette|Raini Rodriguez","http://www.girlinprogressmovie.com/","Patricia Riggen","A tale of acting up, acting out, and acting your age.","latina|coming of age|mother daughter relationship|teenage girl|single mother","As single mom Grace juggles work, bills, and her affair with a married doctor, her daughter, Ansiedad, plots a shortcut to adulthood after finding inspiration in the coming-of-age stories she's reading for school.",93,"Drama","Pantelion Films","5/11/2012",29,5.3,2012,4748721.407,0
84348,"tt2105044",0.493944,0,100345,"V/H/S","Calvin Lee Reeder|Lane Hughes|Adam Wingard|Hannah Fierman|Mike Donlan","http://www.magnetreleasing.com/vhs/","Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence","This collection is killer.","webcam|anthology|vhs|burglary|split screen","When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.",116,"Horror","The Collective|Bloody Disgusting|8383 Productions","7/28/2012",227,5.8,2012,0,95302.08991
84348,"tt2105044",0.493944,0,100345,"V/H/S","Calvin Lee Reeder|Lane Hughes|Adam Wingard|Hannah Fierman|Mike Donlan","http://www.magnetreleasing.com/vhs/","Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence","This collection is killer.","webcam|anthology|vhs|burglary|split screen","When a group of misfits is hired by an unknown third party to burglarize a desolate house and acquire a rare VHS tape, they discover more found footage than they bargained for.",116,"Thriller","The Collective|Bloody Disgusting|8383 Productions","7/28/2012",227,5.8,2012,0,95302.08991
76487,"tt1560985",0.491648,1e+06,101758490,"The Devil Inside","Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley","http://www.devilinsidemovie.com","William Brent Bell","No soul is safe.","rome|exorcism|death|demonic possession|found footage","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",83,"Thriller","Room 101|Prototype","1/6/2012",162,4.5,2012,949744.2814,96644543.96
76487,"tt1560985",0.491648,1e+06,101758490,"The Devil Inside","Fernanda Andrade|Simon Quarterman|Evan Helmuth|Ionut Grama|Suzan Crowley","http://www.devilinsidemovie.com","William Brent Bell","No soul is safe.","rome|exorcism|death|demonic possession|found footage","In Italy, a woman becomes involved in a series of unauthorized exorcisms during her mission to discover what happened to her mother, who allegedly murdered three people during her own exorcism.",83,"Horror","Room 101|Prototype","1/6/2012",162,4.5,2012,949744.2814,96644543.96
127372,"tt2103264",0.474818,0,3346265,"Emperor","Matthew Fox|Tommy Lee Jones|Eriko Hatsune|Masayoshi Haneda|Kaori Momoi","http://www.emperor-themovie.com","Peter Webber","After the war was won, the battle for peace began.","atomic bomb|emperor|japanese surrender|u.s. military","As the Japanese surrender at the end of WWII, Gen. Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.",105,"Drama","Krasnoff Foster Productions|United Performers' Studio|Fellers Film","9/14/2012",66,6,2012,0,3178096.048
127372,"tt2103264",0.474818,0,3346265,"Emperor","Matthew Fox|Tommy Lee Jones|Eriko Hatsune|Masayoshi Haneda|Kaori Momoi","http://www.emperor-themovie.com","Peter Webber","After the war was won, the battle for peace began.","atomic bomb|emperor|japanese surrender|u.s. military","As the Japanese surrender at the end of WWII, Gen. Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.",105,"History","Krasnoff Foster Productions|United Performers' Studio|Fellers Film","9/14/2012",66,6,2012,0,3178096.048
127372,"tt2103264",0.474818,0,3346265,"Emperor","Matthew Fox|Tommy Lee Jones|Eriko Hatsune|Masayoshi Haneda|Kaori Momoi","http://www.emperor-themovie.com","Peter Webber","After the war was won, the battle for peace began.","atomic bomb|emperor|japanese surrender|u.s. military","As the Japanese surrender at the end of WWII, Gen. Fellers is tasked with deciding if Emperor Hirohito will be hanged as a war criminal. Influencing his ruling is his quest to find Aya, an exchange student he met years earlier in the U.S.",105,"War","Krasnoff Foster Productions|United Performers' Studio|Fellers Film","9/14/2012",66,6,2012,0,3178096.048
109513,"tt2097307",0.468552,2e+06,14400000,"Hit & Run","Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum","http://www.hitandrunmovie.com/","David Palmer|Dax Shepard","A Comedy That Never Takes Its Foot Off The Gas","witness protection|getaway driver|duringcreditsstinger","Former getaway driver Charlie Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charlie's former gang chase them on the road.",100,"Action","Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group","8/22/2012",175,5.4,2012,1899488.563,13676317.65
109513,"tt2097307",0.468552,2e+06,14400000,"Hit & Run","Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum","http://www.hitandrunmovie.com/","David Palmer|Dax Shepard","A Comedy That Never Takes Its Foot Off The Gas","witness protection|getaway driver|duringcreditsstinger","Former getaway driver Charlie Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charlie's former gang chase them on the road.",100,"Comedy","Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group","8/22/2012",175,5.4,2012,1899488.563,13676317.65
109513,"tt2097307",0.468552,2e+06,14400000,"Hit & Run","Kristen Bell|Dax Shepard|Tom Arnold|Kristin Chenoweth|Michael Rosenbaum","http://www.hitandrunmovie.com/","David Palmer|Dax Shepard","A Comedy That Never Takes Its Foot Off The Gas","witness protection|getaway driver|duringcreditsstinger","Former getaway driver Charlie Bronson jeopardizes his Witness Protection Plan identity in order to help his girlfriend get to Los Angeles. The feds and Charlie's former gang chase them on the road.",100,"Romance","Primate Pictures|Kim and Jim Productions|Panay Films|Exclusive Media Group","8/22/2012",175,5.4,2012,1899488.563,13676317.65
121824,"tt1389096",0.463427,0,0,"Stand Up Guys","Alan Arkin|Julianna Margulies|Al Pacino|Christopher Walken|Katheryn Winnick","http://www.standupguysfilm.com","Fisher Stevens","They don't make 'em like they used to.","release from prison|viagra|settle scores|last hurrah","After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val (Al Pacino) reunites with his former partners in crime, Doc (Christopher Walken) and Hirsch (Alan Arkin), for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",95,"Thriller","Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate","3/8/2012",207,5.8,2012,0,0
121824,"tt1389096",0.463427,0,0,"Stand Up Guys","Alan Arkin|Julianna Margulies|Al Pacino|Christopher Walken|Katheryn Winnick","http://www.standupguysfilm.com","Fisher Stevens","They don't make 'em like they used to.","release from prison|viagra|settle scores|last hurrah","After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val (Al Pacino) reunites with his former partners in crime, Doc (Christopher Walken) and Hirsch (Alan Arkin), for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",95,"Comedy","Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate","3/8/2012",207,5.8,2012,0,0
121824,"tt1389096",0.463427,0,0,"Stand Up Guys","Alan Arkin|Julianna Margulies|Al Pacino|Christopher Walken|Katheryn Winnick","http://www.standupguysfilm.com","Fisher Stevens","They don't make 'em like they used to.","release from prison|viagra|settle scores|last hurrah","After serving 28 years in prison for accidentally killing the son of a crime boss, newly paroled gangster Val (Al Pacino) reunites with his former partners in crime, Doc (Christopher Walken) and Hirsch (Alan Arkin), for a night on the town. As the three men revisit old haunts, reflect on their glory days and try to make up for lost time, one wrestles with a terrible quandary: Doc has orders to kill Val, and time is running out for him to figure out a way out of his dilemma.",95,"Action","Lakeshore Entertainment|Sidney Kimmel Entertainment|Lionsgate","3/8/2012",207,5.8,2012,0,0
97614,"tt1667310",0.452064,1.2e+07,66351,"Deadfall","Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson","http://www.magpictures.com/deadfall/","Stefan Ruzowitzky","Twisty thriller... a wild ride.","murder|on the run|fugitive|crime|family","A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",95,"Crime","StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment","11/8/2012",138,5.5,2012,11396931.38,63016.48281
97614,"tt1667310",0.452064,1.2e+07,66351,"Deadfall","Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson","http://www.magpictures.com/deadfall/","Stefan Ruzowitzky","Twisty thriller... a wild ride.","murder|on the run|fugitive|crime|family","A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",95,"Drama","StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment","11/8/2012",138,5.5,2012,11396931.38,63016.48281
97614,"tt1667310",0.452064,1.2e+07,66351,"Deadfall","Eric Bana|Olivia Wilde|Charlie Hunnam|Patrick Kerton|Kris Kristofferson","http://www.magpictures.com/deadfall/","Stefan Ruzowitzky","Twisty thriller... a wild ride.","murder|on the run|fugitive|crime|family","A thriller that follows two siblings who decide to fend for themselves in the wake of a botched casino heist, and their unlikely reunion during another family's Thanksgiving celebration.",95,"Thriller","StudioCanal|Mutual Film Company|2929 Productions|Magnolia Pictures|Madhouse Entertainment","11/8/2012",138,5.5,2012,11396931.38,63016.48281
127374,"tt1930546",0.451287,0,0,"Arthur Newman","Colin Firth|Emily Blunt|Anne Heche|David Andrews|Sterling Beaumon","http://arthur-newman.com/","Dante Ariola","If you don't have a life, get someone else's.","identity|dream|past","A story of a man who fakes his own death and assumes a new identity in order to escape his life, who then moves in with a woman who is also trying to leave her past behind.",101,"Drama","Cross Creek Pictures|Vertebra Films","9/7/2012",33,5.5,2012,0,0
75761,"tt1783732",0.45055,0,0,"John Dies at the End","Chase Williamson|Rob Mayes|Paul Giamatti|Clancy Brown|Glynn Turman","http://johndiesattheend.com/","Don Coscarelli","Just so you know... they're sorry for anything that's about to happen.","out of body experience","A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",99,"Horror","Magnet Releasing","1/23/2012",122,5.9,2012,0,0
75761,"tt1783732",0.45055,0,0,"John Dies at the End","Chase Williamson|Rob Mayes|Paul Giamatti|Clancy Brown|Glynn Turman","http://johndiesattheend.com/","Don Coscarelli","Just so you know... they're sorry for anything that's about to happen.","out of body experience","A new drug promises out-of-body experiences, but users are coming back changed forever, and an otherworldly invasion of Earth is underway.",99,"Comedy","Magnet Releasing","1/23/2012",122,5.9,2012,0,0
84194,"tt1984153",0.440489,0,0,"Excision","AnnaLynne McCord|Traci Lords|Ariel Winter|Roger Bart|Jeremy Sumpter","http://excisionmovie.com/","Richard Bates Jr.","Heal The Sickness","surgeon|teenager|domineering mother|awkwardness|social outcast","Alienated teen Pauline struggles with the pressures of fitting into high school, pleasing her mother and a burning desire to lose her virginity. With a grotesque curiosity for the darker side of life, Pauline is considered a social outcast by everyone around her. Enticed by flesh, she retreats into her own fantasies and hopes to become a great surgeon - that is, if she doesn't go insane first.",81,"Horror","BXR Productions","9/12/2012",68,5.9,2012,0,0
98948,"tt2246549",0.430466,150000,0,"Abraham Lincoln vs. Zombies","Bill Oberst Jr.|Baby Norman|Jason Vail|Jason Hughley|Don McGraw","http://www.theasylum.cc/product.php?id=202","Richard Schenkman","He emancipated the slave... he saved the union... and slaughtered the undead!","u.s. president|president|thriller|zombies|horror movie","As Abraham Lincoln labors over the Gettysburg address, the importance of which he is fully aware, he learns that a menace from his past has returned, threatening to tear the already fractured nation to pieces. He must journey behind enemy lines to face an foe far more fearsome than the Confederate army: the walking dead.",90,"Horror","Asylum, The","5/29/2012",32,4.1,2012,142461.6422,0
98948,"tt2246549",0.430466,150000,0,"Abraham Lincoln vs. Zombies","Bill Oberst Jr.|Baby Norman|Jason Vail|Jason Hughley|Don McGraw","http://www.theasylum.cc/product.php?id=202","Richard Schenkman","He emancipated the slave... he saved the union... and slaughtered the undead!","u.s. president|president|thriller|zombies|horror movie","As Abraham Lincoln labors over the Gettysburg address, the importance of which he is fully aware, he learns that a menace from his past has returned, threatening to tear the already fractured nation to pieces. He must journey behind enemy lines to face an foe far more fearsome than the Confederate army: the walking dead.",90,"Action","Asylum, The","5/29/2012",32,4.1,2012,142461.6422,0
98948,"tt2246549",0.430466,150000,0,"Abraham Lincoln vs. Zombies","Bill Oberst Jr.|Baby Norman|Jason Vail|Jason Hughley|Don McGraw","http://www.theasylum.cc/product.php?id=202","Richard Schenkman","He emancipated the slave... he saved the union... and slaughtered the undead!","u.s. president|president|thriller|zombies|horror movie","As Abraham Lincoln labors over the Gettysburg address, the importance of which he is fully aware, he learns that a menace from his past has returned, threatening to tear the already fractured nation to pieces. He must journey behind enemy lines to face an foe far more fearsome than the Confederate army: the walking dead.",90,"Thriller","Asylum, The","5/29/2012",32,4.1,2012,142461.6422,0
84175,"tt2125435",0.430256,1800000,21107746,"Beasts of the Southern Wild","QuvenzhanÃ© Wallis|Dwight Henry|Levy Easterly|Gina Montana|Lowell Landes","http://www.welcometothebathtub.com","Benh Zeitlin","I  gotta take care of mine.","refugee camp|hurricane|fantasy|flooding|global warming","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink, in â€œthe Bathtub,â€ a southern Delta community at the edge of the world. Winkâ€™s tough love prepares her for the unraveling of the universe; for a time when heâ€™s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whackâ€”temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Winkâ€™s health fading, Hushpuppy goes in search of her lost mother.",93,"Drama","Journeyman Pictures|Court 13 Pictures|Cinereach","6/29/2012",262,6.6,2012,1709539.706,20046961.06
84175,"tt2125435",0.430256,1800000,21107746,"Beasts of the Southern Wild","QuvenzhanÃ© Wallis|Dwight Henry|Levy Easterly|Gina Montana|Lowell Landes","http://www.welcometothebathtub.com","Benh Zeitlin","I  gotta take care of mine.","refugee camp|hurricane|fantasy|flooding|global warming","Hushpuppy, an intrepid six-year-old girl, lives with her father, Wink, in â€œthe Bathtub,â€ a southern Delta community at the edge of the world. Winkâ€™s tough love prepares her for the unraveling of the universe; for a time when heâ€™s no longer there to protect her. When Wink contracts a mysterious illness, nature flies out of whackâ€”temperatures rise, and the ice caps melt, unleashing an army of prehistoric creatures called aurochs. With the waters rising, the aurochs coming, and Winkâ€™s health fading, Hushpuppy goes in search of her lost mother.",93,"Fantasy","Journeyman Pictures|Court 13 Pictures|Cinereach","6/29/2012",262,6.6,2012,1709539.706,20046961.06
133931,"tt1488181",0.438105,2e+07,0,"Zambezia","Jeremy Suarez|Samuel L. Jackson|Abigail Breslin|Leonard Nimoy|Jeff Goldblum","http://zambeziamovie.com/","Wayne Thornley","Airborne to be wild.","none","Set in a bustling bird city on the edge of the majestic Victoria Falls, ""Zambezia"" is the story of Kai - a naÃ¯ve, but high-spirited young falcon who travels to the bird city of ""Zambezia"" where he discovers the truth about his origins and, in defending the city, learns how to be part of a community",83,"Animation","Industrial Development Corporation of South Africa|120dB Films|The Department of Trade and Industry of South Africa|Cinema Management Group|The National Film and Video Foundation of SA","6/5/2012",49,5.1,2012,18994885.63,0
130925,"tt2340678",0.40752,0,0,"Partysaurus Rex","Tom Hanks|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox","http://www.pixar.com/short_films/toy-story-toons/Partysaurus-Rex","Mark A. Walsh","An Electro Sudsy Good Time!","tyrannosaurus rex|bath tub|water|party|toys","When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",7,"Animation","Walt Disney Pictures|Pixar Animation Studios","9/14/2012",54,7.5,2012,0,0
130925,"tt2340678",0.40752,0,0,"Partysaurus Rex","Tom Hanks|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox","http://www.pixar.com/short_films/toy-story-toons/Partysaurus-Rex","Mark A. Walsh","An Electro Sudsy Good Time!","tyrannosaurus rex|bath tub|water|party|toys","When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",7,"Comedy","Walt Disney Pictures|Pixar Animation Studios","9/14/2012",54,7.5,2012,0,0
130925,"tt2340678",0.40752,0,0,"Partysaurus Rex","Tom Hanks|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox","http://www.pixar.com/short_films/toy-story-toons/Partysaurus-Rex","Mark A. Walsh","An Electro Sudsy Good Time!","tyrannosaurus rex|bath tub|water|party|toys","When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",7,"Family","Walt Disney Pictures|Pixar Animation Studios","9/14/2012",54,7.5,2012,0,0
130925,"tt2340678",0.40752,0,0,"Partysaurus Rex","Tom Hanks|Tim Allen|Wallace Shawn|Corey Burton|Tony Cox","http://www.pixar.com/short_films/toy-story-toons/Partysaurus-Rex","Mark A. Walsh","An Electro Sudsy Good Time!","tyrannosaurus rex|bath tub|water|party|toys","When Rex finds himself left behind in the bathroom, he puts his limbs to use by getting a bath going for a bunch of new toy friends.",7,"Fantasy","Walt Disney Pictures|Pixar Animation Studios","9/14/2012",54,7.5,2012,0,0
79694,"tt1433822",0.398497,1.7e+07,9627492,"The Apparition","Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino","http://theapparition.warnerbros.com","Todd Lincoln","Once You Believe You Die","experiment|supernatural|paranormal|haunting|disappearance","Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",82,"Horror","StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures","8/23/2012",76,4.4,2012,16145652.78,9143655.471
79694,"tt1433822",0.398497,1.7e+07,9627492,"The Apparition","Ashley Greene|Sebastian Stan|Tom Felton|Julianna Guill|Luke Pasqualino","http://theapparition.warnerbros.com","Todd Lincoln","Once You Believe You Die","experiment|supernatural|paranormal|haunting|disappearance","Plagued by frightening occurrences in their home, Kelly and Ben learn that a university's parapsychology experiment produced an entity that is now haunting them. The malevolent spirit feeds on fear and torments the couple no matter where they run. Desperate, Kelly and Ben turn to a paranormal researcher, but even with his aid, it may already be too late to save themselves from the terrifying presence.",82,"Thriller","StudioCanal|Dark Castle Entertainment|Warner Bros.|Studio Babelsberg Motion Pictures","8/23/2012",76,4.4,2012,16145652.78,9143655.471
100183,"tt1418712",0.386979,3e+06,0,"Outpost: Black Sun","Catherine Steadman|Richard Coyle|Ali Craig|Nick Nevern|Daniel Caltagirone","http://www.outpostthemovies.com/","Steve Barker","War in Hell","bunker|nazis|eastern europe|war|sequel","A pair of investigators team up with a Special Forces Unit to venture deep inside a war raging between the military and a massive army of Nazi Zombie Stormtroopers. Their mission is to fight their way behind enemy lines, locate the technology at the source of this growing threat and prevent the seemingly inevitable rise of the 4th Reich.",101,"Action","Black Camel Pictures","1/1/2012",12,3.7,2012,2849232.844,0
100183,"tt1418712",0.386979,3e+06,0,"Outpost: Black Sun","Catherine Steadman|Richard Coyle|Ali Craig|Nick Nevern|Daniel Caltagirone","http://www.outpostthemovies.com/","Steve Barker","War in Hell","bunker|nazis|eastern europe|war|sequel","A pair of investigators team up with a Special Forces Unit to venture deep inside a war raging between the military and a massive army of Nazi Zombie Stormtroopers. Their mission is to fight their way behind enemy lines, locate the technology at the source of this growing threat and prevent the seemingly inevitable rise of the 4th Reich.",101,"Horror","Black Camel Pictures","1/1/2012",12,3.7,2012,2849232.844,0
98066,"tt0835418",0.385202,0,0,"The Babymakers","Olivia Munn|Aisha Tyler|Paul Schneider|Noureen DeWulf|Desi Lydic","http://www.babymakersmovie.com","Jay Chandrasekhar","She's fired up. He's firing blanks.","wife husband relationship|infertility|doctor|theft|sperm donor","After he flunks a fertility test, a man realizes that the only way he can get his wife pregnant is by robbing a sperm bank to take back the last of the deposits he made there years earlier.",98,"Comedy","Blumhouse Productions|IM Global|Automatik Entertainment|Duck Attack Films","8/3/2012",39,4.8,2012,0,0
94380,"tt1928330",0.385121,0,0,"Bad Ass","Danny Trejo|Charles S. Dutton|Ron Perlman|Joyful Drake|Patrick Fabian","http://www.heisbadass.com/","Craig Moss","They messed with the wrong senior citizen.","vietnam veteran|los angeles|crime|based on true events","Decorated Vietnam hero Frank Vega returns home only to get shunned by society leaving him without a job or his high school sweetheart. It's not until forty years later when an incident on a commuter bus (where he protects an elderly black man from a pair of skin heads) makes him a local hero where he's suddenly celebrated once again. But his good fortune suddenly turns for the worse when his best friend Klondike is murdered and the police aren't doing anything about it.",90,"Action","Amber Lamps","4/12/2012",87,5.4,2012,0,0
94380,"tt1928330",0.385121,0,0,"Bad Ass","Danny Trejo|Charles S. Dutton|Ron Perlman|Joyful Drake|Patrick Fabian","http://www.heisbadass.com/","Craig Moss","They messed with the wrong senior citizen.","vietnam veteran|los angeles|crime|based on true events","Decorated Vietnam hero Frank Vega returns home only to get shunned by society leaving him without a job or his high school sweetheart. It's not until forty years later when an incident on a commuter bus (where he protects an elderly black man from a pair of skin heads) makes him a local hero where he's suddenly celebrated once again. But his good fortune suddenly turns for the worse when his best friend Klondike is murdered and the police aren't doing anything about it.",90,"Drama","Amber Lamps","4/12/2012",87,5.4,2012,0,0
84329,"tt1990314",0.380291,2500000,3325038,"Robot & Frank","Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard","http://robotandfrank-film.com/","Jake Schreier","Friendship doesn't have an off switch","friendship|robot|senior citizen|cat thief","A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their fatherâ€™s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support â€“ like nutritious meals and a clean house â€“ and eventually begins to treat his robot like a true companion. With his robotâ€™s assistance, Frankâ€™s passion for his old, unlawful profession is reignited, for better or worse.",85,"Science Fiction","Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures","8/16/2012",307,6.7,2012,2374360.703,3157935.826
84329,"tt1990314",0.380291,2500000,3325038,"Robot & Frank","Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard","http://robotandfrank-film.com/","Jake Schreier","Friendship doesn't have an off switch","friendship|robot|senior citizen|cat thief","A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their fatherâ€™s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support â€“ like nutritious meals and a clean house â€“ and eventually begins to treat his robot like a true companion. With his robotâ€™s assistance, Frankâ€™s passion for his old, unlawful profession is reignited, for better or worse.",85,"Comedy","Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures","8/16/2012",307,6.7,2012,2374360.703,3157935.826
84329,"tt1990314",0.380291,2500000,3325038,"Robot & Frank","Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard","http://robotandfrank-film.com/","Jake Schreier","Friendship doesn't have an off switch","friendship|robot|senior citizen|cat thief","A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their fatherâ€™s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support â€“ like nutritious meals and a clean house â€“ and eventually begins to treat his robot like a true companion. With his robotâ€™s assistance, Frankâ€™s passion for his old, unlawful profession is reignited, for better or worse.",85,"Drama","Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures","8/16/2012",307,6.7,2012,2374360.703,3157935.826
84329,"tt1990314",0.380291,2500000,3325038,"Robot & Frank","Frank Langella|Liv Tyler|James Marsden|Susan Sarandon|Peter Sarsgaard","http://robotandfrank-film.com/","Jake Schreier","Friendship doesn't have an off switch","friendship|robot|senior citizen|cat thief","A delightful dramatic comedy, a buddy picture, and, for good measure, a heist film. Curmudgeonly old Frank lives by himself. His routine involves daily visits to his local library, where he has a twinkle in his eye for the librarian. His grown children are concerned about their fatherâ€™s well-being and buy him a caretaker robot. Initially resistant to the idea, Frank soon appreciates the benefits of robotic support â€“ like nutritious meals and a clean house â€“ and eventually begins to treat his robot like a true companion. With his robotâ€™s assistance, Frankâ€™s passion for his old, unlawful profession is reignited, for better or worse.",85,"Crime","Samuel Goldwyn Films|Stage 6 Films|Park Pictures|TBB|Dog Run Pictures","8/16/2012",307,6.7,2012,2374360.703,3157935.826
177221,"tt2272350",0.365206,0,0,"The Battery","Jeremy Gardner|Adam Cronheim|Niels Bolle|Alana O'Brien|Jamie Pantanella","http://www.thebatterymovie.com/","Jeremy Gardner","In a land ravaged by the undead, Ben and Mickey must learn to survive... each other.","zombie survival|road movie|zombie","In rural Connecticut, baseball players Ben and Mickey are trying to survive a zombie plague. They are forced to form a battery: a catcher and a pitcher who work together to outwit the batter, the one who hits the ball. And the batter in this case just happens to be a zombie. Tough Ben and gentle Mickey frequently disagree on the best way to go about the situation. Then they suddenly hear a human voice through their walkie-talkies. Is salvation nearby, like Mickey thinks, or is Benâ€™s suspicion justified?",101,"Drama","O. Hannah Films","10/13/2012",43,5.7,2012,0,0
177221,"tt2272350",0.365206,0,0,"The Battery","Jeremy Gardner|Adam Cronheim|Niels Bolle|Alana O'Brien|Jamie Pantanella","http://www.thebatterymovie.com/","Jeremy Gardner","In a land ravaged by the undead, Ben and Mickey must learn to survive... each other.","zombie survival|road movie|zombie","In rural Connecticut, baseball players Ben and Mickey are trying to survive a zombie plague. They are forced to form a battery: a catcher and a pitcher who work together to outwit the batter, the one who hits the ball. And the batter in this case just happens to be a zombie. Tough Ben and gentle Mickey frequently disagree on the best way to go about the situation. Then they suddenly hear a human voice through their walkie-talkies. Is salvation nearby, like Mickey thinks, or is Benâ€™s suspicion justified?",101,"Horror","O. Hannah Films","10/13/2012",43,5.7,2012,0,0
